id,type,description,discount_size,start_date,end_date
7b069cc0-191f-4b3a-babd-862036f4e3dc,сезонная распродажа,Совещание тревога процесс тревога бетонный конструкция. Монета сынок тревога помимо. Близко изменение находить а уничтожение металл редактор.,37,2023-07-14 00:33:38.267473,2024-06-01 00:33:38.267473
4184e534-4ae6-48cd-86c6-3f542f098df3,событие: Рождество,Эффект кольцо упорно роса. Означать ботинок холодно роса миф дрогнуть. Освобождение неправда волк миф спешить командование.,71,2023-03-08 00:33:38.267473,2024-02-07 00:33:38.267473
f6218f59-d78b-4554-85db-f697917cdd10,событие: 8 марта,Спасть материя мелькнуть что бегать намерение. Появление мгновение необычный пересечь поколение возможно полностью освободить.,14,2023-08-04 00:33:38.267473,2024-07-16 00:33:38.267473
192b0b2e-f751-45fe-9536-932e59c4fa00,сезонная распродажа,Вздрогнуть хотеть падать что вряд правление ход. Провинция разводить палата плод вчера функция выраженный. Покинуть через природа означать.,73,2023-02-19 00:33:38.267473,2023-12-02 00:33:38.267473
e5faa37a-5d6a-4fe7-8b26-dd59b0e9f5ef,Товар дня,"Материя стакан лететь трубка. Расстройство сомнительный промолчать миф.
Зато бак славный легко витрина посидеть. Задрать потянуться металл носок актриса песенка. Неожиданно медицина ярко стакан.",20,2023-08-08 00:33:38.267473,2024-03-29 00:33:38.267473
7c203163-82b7-4150-99da-45b720149411,сезонная распродажа,Угроза очутиться рота результат роса пространство помолчать невозможно. Остановить тесно издали пространство экзамен построить.,16,2023-05-15 00:33:38.267473,2023-11-30 00:33:38.267473
fcc6ac58-d0fc-4e17-b320-c63cf85cae12,событие: 23 февраля,Собеседник мотоцикл горький тусклый. Пища упор четко расстройство пятеро пятеро поставить.,71,2023-08-07 00:33:38.267473,2024-07-05 00:33:38.267473
bc4edfab-7eb5-486e-b239-e486fd0c0ffb,1 + 1 = 3,Приятель потом рай ход.,,2023-12-06 00:33:38.267473,2024-05-06 00:33:38.267473
4474efa6-8793-4a87-ad55-5d8291a532ec,скидка Семьям с детьми,Скрытый прежний рабочий левый затянуться металл. Процесс командующий пробовать обида ботинок голубчик металл.,86,2023-09-13 00:33:38.267473,2024-09-01 00:33:38.267473
8eca6fbc-c4e0-43f7-9d3c-bedf6a57e3fb,1 + 1 = 3,Народ направо мальчишка командование солнце дальний. За дремать забирать при четко спорт крутой. Спорт холодно исполнять горький народ порог. Бок факультет терапия.,,2023-11-05 00:33:38.268473,2024-03-07 00:33:38.268473
64ef0527-30aa-4f90-8a1f-a97ac2284299,событие: Новый год,"Инфекция неудобно выражаться зеленый.
Командующий предоставить спешить.",12,2023-06-24 00:33:38.268473,2024-04-30 00:33:38.268473
